BookAbbrev	Chapter	Verse	VerseText_1609
Acts	4	28	to doe what ✟ Christes death, as needful for mass redemption, was of Gods determination: but as of the malice of the Iewes, it was not his act otherwise then by permission. thy hand and thy counsel decreed to be done.
Acts	4	29	And now Lord looke vpon their threatnings, and giue vnto thy seruants with al confidence to speake thy word,
Acts	4	30	in that, that thou extend thy hand to cures & signes and wonders to be done by thy name of thy holy Sonne Iᴇꜱᴠꜱ.
Acts	4	31	And when they had praied, the place was moued wherein they were gathered: and they were al replenished with the Holy Ghost, and they spake the word of God with confidence.
Acts	4	32	* Act. 2,44. And the multitude of beleeuers had on hart and one soule: neither did any one say that ought was his owne of these things which he possessed, but al things were common vnto them.
Acts	4	33	And with great power did the Apostles giue testimonie of the resurrection of Iᴇꜱᴠꜱ Cʜʀɪꜱᴛ our Lord: and great grace was in al them.
Acts	4	34	For neither was there any one needie among them. For as many as were owners of landes or houses ✟ Note the ardent charitie & contempt of wordly things in the first Christians: who did not only giue great almes, but sold al their land to bestow on the Apostles & the rest that were credit giuen to disposition. sold and brought the prices of those things which they sold,
Acts	4	35	and laid it before the feete of the Apostles. And to euery one was deuided according as euery one had need.
Acts	4	36	And Ioseph who was surnamed of the Apostles Barnabas (which is by interpretation, the sonne of consolation) a Leuite, a Cyprian borne,
Acts	4	37	whereas he had a peece of land, sold it, and brought the price, and laid it before the feete of the Apostles. ANNOTATIONS. Cʜᴀᴘ. IIII. 37. Before the feete. Reuerence to holy persons. He, as the rest, did not only giue his goods as in vulgar almes, but in al humble and reuerent manner as things dedicated to God, he laid them downe at the Apostles holy feete, as S. Luke always expresseth, and gaue them not into their handes. *The Sunamite fel downe and embraced Elisæus feete. Many that asked benefites of Christ (as the woman sicke of the bloudy fluxe) fel downe at his feet & Marie kissed his feet. Kissing their feete. **Such are signes of due reuerence done both to Christ and to other sacred persons, either Prophetes, Apostles, Popes, or others representing his person in earth. See in S. Hierome of Epiphanius Bishop in Cypres, how the people of Hierusalem of al sortes flocked together vnto him, offering their children (to take his blessing) kissing his feet, plucking the hemmes of his garment, so that he could not moue for the throng. Ep. 41. c. 4. cont. erro. Io. Hierosol. *4. Reg. 4,27. **Luc. 8,47. Luc. 7,38. Website began 2019. The Douay Rheims version from 1582 & 1610 is public domain. Home About St. Thomas Aquinas Online (English & Latin) Cross icon by Icons8 Quatrefoil Icon Catena Bible Codex Amiatinus (Latin Vulgate Manuscript) Codex Amiatinus (Writing is more legible) Codex Fuldensis (Latin Vulgate Manuscript) Gutenburg Bible (Pre 1592 Latin Vulgate) Cornelius à Lapide Commentary (Latin Original) Cornelius à Lapide Commentary (English) Original Document Another Original Document 1633 Document Original Textus Receptus Sixto-Clementine Vulgate Challoner Revision
Acts	5	1	BVT a certaine man named Ananias, with Saphira his wife sold a peece of land,
Acts	5	2	and defrauded of the price of the land, his wife being priuie thereto: and bringing a certaine portion, laid it at the feet of the Apostles.
Acts	5	3	And Peter said: Ananias, why hath Satan tempted thy hart, that thou shouldest lie to the Holy Ghost, and defraud of the price of the land?
Acts	5	4	Remaining, did it not remaine to thee: and being self, was it not in thy power? Why hast thou put this thing in thy hart? Thou hast not lied to men, but to God.
Acts	5	5	And Ananias hearing these wordes, fel downe, and gaue vp the ghost. And there came great feare vpon al that heard it.
Acts	5	6	And yong men rising vp, remoued him, & bearing him forth buried him.
Acts	5	7	And it was the space as it were of three houres, and his wife, not knowing what was chanced, came in.
Acts	5	8	And Peter answered her: Tel me woman, whether did you sel the land for so much? But she said: Yea, for so much.
Acts	5	9	And Peter vnto her: Why haue you agreed together to tempt the Spirit of our Lord? Behold, their feete that haue buried thy husband, at the doore, and they shal beare thee forth.
Acts	5	10	Forthwith she fel before his feete, and gaue vp the ghost. And the yong men going in, found her dead: and caried her forth, & buried her by her husband.
Acts	5	11	And there fel great ✟ Hereupon rose great reuerence, awe, & feare of the vulgar Christians toward the holy Apostles; for an example to al Christian people how to behaue themselues toward their Bishops and Priests. feare in the whole Church, and vpon al that heard these things.
Acts	5	12	⋮ The Epistle vpon Imbre wenesday in whitsunweeke. And within the octaue, & in a votiue of SS. Peter and Paul. And by the handes of the Apostles were many signes and wonders done among the people. And they al with one accord in Salomons porch.
Acts	5	13	But of the rest none durst ioyne themselues vnto them: but the people magnified them.
Acts	5	14	And the multitude of men and women that beleeued in our Lord, was more increased:
Acts	5	15	so that they did bring forth the sick into the streetes, & laid them in beddes and couches, that when Peter came, ✟ Peters shadow. his shadow at the least might ouershadow any of them, and they al might be deliuered from their infirmities.
Acts	5	16	And there ranne together vnto Hierusalem the multitude also of the cities adioyning, bringing sicke persons and such vs were vexed of vncleane Spirits; who were al cured.
Acts	5	17	And the high Priest rising vp, and al that were with him, which is the heresie of the Sadducees, were replenished with zeale:
Acts	5	18	laid hands vpon the Apostles, and put them in the common prison.
Acts	5	19	✟ An Angel leadeth them out of prison. But an Angel of our Lord by night opening the gates of the prison, & leading them forth, said:
Acts	5	20	Goe; and standing speake in the Temple to the people al the wordes of this life.
Acts	5	21	Who hauing heard this, early in the morning entred into the Temple, and taught. And the high Priest comming, and they that were with him, called together the Councel & al the Ancients of the children of Israël: and they sent to the prison that they might be brought.
Acts	5	22	But when the ministers were come, and opening the prison, found them not; returning they told, saying:
Acts	5	23	The prison truly we found shut with al diligence, and the keepers standing before the gates: but opening it, we found no man within.
Acts	5	24	And as soone as the Magistrates of the Temple and the cheefe Priests heard these wordes, they were in doubt of them, what would befal.
Acts	5	25	And there came a certaine man and told them: That the men, loe, which you did put in prison, are in the Temple standing, and teaching the people.
Acts	5	26	Then went the Magistrate with the ministers, & brought them without force, for they feared the people, lest they should be stoned.
Acts	5	27	And when they had brought them, they set them in the Councel. And the high Priest asked them,
Acts	5	28	saying: * Act. 4,28. Commanding we commanded you that you should not teach in this name: and behold you haue filled Hierusalem with your doctrine, and you wil bring vpon vs the bloud of this man.
Acts	5	29	But Peter answering and the Apostles, said: God must be obeied, rather then men.
Acts	5	30	The God of our Fathers hath raised vp Iᴇꜱᴠꜱ, whom you did kil, hanging him vpon a tree.
Acts	5	31	This Prince and Saviour God hath exalted with his right hand, to giue repentance to Israël, and remission of sinnes.
Acts	5	32	And we are witnesses of these wordes, and the holy Ghost, whom God hath giuen to al that obey him.
Acts	5	33	When they had heard these things, it cut them to the hart, and they consulted to kil them.
Acts	5	34	But one in the Councel rising vp, a Pharisee named Gamaliel, a Doctour of law honourable to al the people, commanded the men to be put forth a while.
Acts	5	35	and he said to them: Ye men of Israël, take heed to your selues touching these men what you meane to doe.
Acts	5	36	For before these daies there rose ✟ Theudas. Theodas, saying he was some body, to whom consented a number of men about foure hundred, who was slaine: and al that beleeued him, were dispersed, and brought to nothing.
Acts	5	37	After this fellow there rose Iudas of Galilee in the daies of the Enrolling, and drew away the people after him, and he perished: and as many as euer consented to him, were dispersed.
Acts	5	38	And now therfore I say to you, depart from these men and let them alone: for if this counsel or worke be of men, it wil be dissolued:
Acts	5	39	but if it be of ✟ Time, & the euident successe of Christes Church & religion, proue it to be of God: no violence of the Iewes, no persecution of the Heathen Princes, no endeauour of domestical Aduersaries, Heretikes, Schismatikes, or il liuers, preuailing against it; as on the other side, many attempts haue been made by Arius, Macedonius, Nestorius, Luther, and the like, who thought themselues some body: but after they had plaied their partes awhile, their memory is buried, or liueth only in malediction & infamie, and their scholars come to naught. Therfore let no Cath. man be scandalized that this heresie holdeth vp for a time. For the Arians & some others flourished much longer than these, & were better supported by Princes and learning, and yet had an end. God, you are not able to dissolue ✟ 'it.' them, lest perhaps you be found to resist God also. And they consented to him.
Acts	5	40	And calling in the Apostles, after they had scourged them, they charged them that they should not speake in the name of Iᴇꜱᴠꜱ, and dimissed them.
Acts	5	41	And they went from the sight of the Councel reioycing, because they were accounted worthy to suffer reproch for the name of Iᴇꜱᴠꜱ.
Acts	5	42	And euery day they ceased not in the Temple, and from house to house to teach and euangelize Christ Iᴇꜱᴠꜱ. ANNOTATIONS. Cʜᴀᴘ. V. 2. Defrauded. ] Sacrilege. In that (*saith S. Augustine) he withdrew any part of that which he promised, he was guilty at once, both of sacrilege, and of fraud: of sacrilege, because he robbed God of that which was his by promise: of fraud, in that he withheld of the whole guift, a peece. Let now the Heretikes come, and say it was for lying or hypocrisie only that this fact was condemned, because they be loth to haue sacrilege counted any such sinne, who haue taught men not only to take away from God some peece of that, or al that themselues gaue, but plainly to spoile & applie to themselues al that other men gaue. *Aug. ser. 9. in append. de diuersis tom. 10. 3. Peter said. ] Excommunication ioyned with corporal paines. S. Peter (as you see here) without mans relation knew this fraud and the cogitations of Ananias, and as head of the Colledge and of the whole Church against which this robbery was committed, executed this heauy sentence of Excommunication both against him, & his wife consenting to the Sacrilege. For it was excommunication by S. Augustines iudgement, ( li. 3. cont. ep. Parm. c. 1. to. 7. ) and had this corporal miraculous death ioyned withal, as the Excommunication that *S. Paul gaue out against the incestuous and others, had the corporal vexation of Satan incident vnto it. *1. Corinth. 5. 4. In thy povver. ) Vow of Chastitie, and the breach thereof. If it displeased God (saith S. Augustine.) to withdraw of the money which they had vowed to God, how is he angry when chastitie is vowed and is not performed: for to such may be said that which S. Peter said of the money: Thy virginitie remaining did it not remaine to thee, and before thou didst vow, was it not in thine owne power? for, whosoeuer haue vowed such things and haue not paied them, let them not thinke to be condemned to corporal deaths, but to euerlasting fire. August. Ser. 10. de diuersis. And S. Gregorie to the same purpose writeth thus: Ananias had vowed money to God, which afterward ouercome with deuilish persuasion he withdrew: but with what death he was punished, thou knowest. If then he were worthy of that death, who tooke away the money that he had giuen to God, consider what great peril in Gods iudgement thou shalt be worthy of, which hast withdrawn, not money, but thy self from almighty God, to whom thou hadst vowed thy self vnder the habite or weede of a Monke. *Greg. li. 1. ep. 33. 4. Not to men, but. ] To take from the Church or from the Gouernours therof, things dedicated to their vse and the seruice of God, or to lie vnto Gods Ministers, is so iudged of before God, as if the lie were made, and the fraud done to the Holy Ghost himself, who is the Churches President and Protectour. 15. His shadovv. ] Peters shadow & intercession. Specially they sought to Peter the cheefe of al, who not only by touching, as the other, but by his very shadow cured al diseases. Whereupon S. Augustine saith: If then the shadow of his body could help, how much more now the fulnes of power? And if then a certaine litle wind of him passing by did profit them that humbly asked, how much more the grace of him now being permanent & remaining? Ser. 39. de Sanctis, speaking of the miracles done by the Saints now reigning in Heauen. Website began 2019. The Douay Rheims version from 1582 & 1610 is public domain. Home About St. Thomas Aquinas Online (English & Latin) Cross icon by Icons8 Quatrefoil Icon Catena Bible Codex Amiatinus (Latin Vulgate Manuscript) Codex Amiatinus (Writing is more legible) Codex Fuldensis (Latin Vulgate Manuscript) Gutenburg Bible (Pre 1592 Latin Vulgate) Cornelius à Lapide Commentary (Latin Original) Cornelius à Lapide Commentary (English) Original Document Another Original Document 1633 Document Original Textus Receptus Sixto-Clementine Vulgate Challoner Revision
Acts	6	1	AND in those daies the number of Disciples increasing, there arose a murmuring of the Greekes against Hebrewes, for that their widowes are dispised in the daily ministerie.
Acts	6	2	And the Twelue calling together the multitude of the Disciples, said: it is not reason, that we leaue the word of God, and serue tables.
Acts	6	3	Consider therfore Brethren, seuen men of you of good testimonie, ful of the holy Ghost and wisedom, whom we may appoint ouer this busines.
Acts	6	4	But we wil be instant in prayer and the ministerie of the word.
Acts	6	5	✟ The election of the 7. first Deacons. And the saying was liked before al the multitude. And they chose Steuen a man ful of faith and of the holy Ghost and Philippe, and Prochórus, and Nicanor, and Timon, and Pármenas, and Nicolas a ✟ προσήλυτον. stranger of Antioch:
Acts	6	6	These they did set in the presence of the Apostles: and praying ✟ Order of Deacons giuen by imposition of handes. See Annot. Act. 13,3. they imposed handes vpon them.
Acts	6	7	And the word of God increased, and the number of the Disciples was multiplied in Hierusalem exceedingly: a great multitude also of the ✟ Now also the Priests and they of greater knowledge and estimnation began to beleeue. Priests obeied the faith.
Acts	6	8	⋮ The Epistle vpon S. Steuens day in Christmas. And his Inuention Aug. 3. And Steuen ful of grace and fortitude did great wonders & signes among the people.
Acts	6	9	And there arose certaine of that which is called the Synagogue of the Libertines, and of the Cyrenians, and of the Alexandrians, and of them that were of Cilicia and Asia, disputing with Steuen:
Acts	6	10	and they could not resist the wisedom and the Spirit that spake.
Acts	6	11	Then they suborned men, to say they had heard him speake wordes of blasphemie against Moyses and God.
Acts	6	12	They therfore stirred vp the people, and the Ancients, and the Scribes: and running together they tooke him, and brought him into the Councel,
Acts	6	13	and they set false witnesses that said: This man ceaseth not to speake wordes against the holy place & the Law.
Acts	6	14	For we haue heard him say, that this same Iᴇꜱᴠꜱ of Nazareth shal destroy this place, and shal change the traditions, which Moyses deliuered vnto vs.
Acts	6	15	And al that sate in the Councel beholding him, saw his face as it were ✟ Such is the face of al constant & chereful Martyrs, to their persecutours & iudges. the face of an Angel. ANNOTATIONS. Cʜᴀᴘ. VI. 1. Murmuring. ] Murmuring & emulation. It commeth of humane infirmitie, that in euery Society of men (be it neuer so holy) there is some cause giuen or taken by the weake, or murmur & difference, which must euer be prouided for & staied in the beginning, lest it grow to further schisme or sedition. And to al such defects, the more the Church increaseth in number and diuersitie of men and Prouinces, the more it is subiect. In al which things the spiritual Magistrates, by the Apostles example and Authoritie, must take order, as time and occasion shal require. 3. Seuen men. ] The 7. Deacons. We may not thinke that these seuen (here made Deacons) were only chosen to serue profane tables, or dispose of the Churches mere temporals, though be that occasion only they may seeme to some now elected, no expresse mention being made of any other function. For, diuers circumstances of this same place giue euidence, and so doth al antiquitie, that their Office stood not principally about profane things, but about the holy Altar. The persons to be elected, must be ful of the Holy Ghost and wisedom, they must after publike praier be ordered and consecrated by the Apostles imposition of hands, as Bishops and Priests were afterward ordered. ep. ad Tim. Where S. Paul also requireth in a manner the same conditions in them as in Bishops. Al which would not haue been prescribed for any secular stewardship. Yea straight vpon their Ordering here (no doubt by commission of the Apostles, which they had not before their election) they preached, baptized, disputed, and as it may appeare by the wordes spoken of S. Steuen, that he was ful of grace and fortitude, they receiued great increase of grace by their Deaconship. The office of Deacons. But S. Ignatius ep. 2 ad Tral. can best witnes of their office and the Apostles manner and meaning in such things, who writeth that: It behoueth also to please by al meanes the Deacons, which are for the ministrie of IESVS-CHRIST. For they are not seruitors of meate and drinke, but Ministers of the Church of God. For what are Deacons but imitatours or followers of Christ, ministering to the Bishops, as Christ to his Father, & working vnto him a cleane and immaculate worke, euen as S. Steuen to S. Iames &c. S. Polycarpe hath the like in his epistle ad Philippenses. And S. Denys writeth that their office was about the Altar, and putting the holy bread and chalice vpon the same. S. Clement also ( Apost. Const. li. 2. c. 61. ) that their Office among other things, is to assist the Bishops and read the Ghospel in the Seruice &c. S. Cyprian in diuers places ( ep. 65. & 49. ad Cornel. ) calleth Deacons, the Churches and the Apostles Ministers, and their office, administrationem sacram, an holy administration. S. Hierom affirmeth, in caput 7. Michæe. and in episto. 85. ad Euagrium tom. 2, where he checketh some of them for preferring themselues before Priests, and putteth them in remembrance of their first calling, that they be as the Leuites were in respect of the Priests of the Old Law. Finally by S. Ambrose li. 1. Offic. c. 41. and Prudentius in Hymno de S. Laurent, speaking of S. Laurence the Deacon, we may see their Office was most holy. See S. Augustine also of the dignitie of Deacons ep. 148. ad Valerium Conc. Carthag. 4. can. 37. 38. 39. 41. *1. Tim. 3. & 4. **Act. 6,1. ***Li. Eccl. Hier. c. 3. part. 2. Website began 2019. The Douay Rheims version from 1582 & 1610 is public domain. Home About St. Thomas Aquinas Online (English & Latin) Cross icon by Icons8 Quatrefoil Icon Catena Bible Codex Amiatinus (Latin Vulgate Manuscript) Codex Amiatinus (Writing is more legible) Codex Fuldensis (Latin Vulgate Manuscript) Gutenburg Bible (Pre 1592 Latin Vulgate) Cornelius à Lapide Commentary (Latin Original) Cornelius à Lapide Commentary (English) Original Document Another Original Document 1633 Document Original Textus Receptus Sixto-Clementine Vulgate Challoner Revision
Acts	7	1	AND the cheefe Priest said: Are these things so?
Acts	7	2	Who said: Ye men, Brethren and Fathers, heare. The God of glorie appeared to our Father Abraham when he was in Mesopotamia, before that he abode in Charan,
Acts	7	3	& said to him: * Gen. 12,1. Goe forth out of thy countrie, and out of thy kinred, & come into a land that I shal shew thee.
Acts	7	4	Then went he forth out of the land of the Chaldees, and dwelt in Charan. And from thence, after his father was dead, he translated him into this land wherein you doe now dwel.
Acts	7	5	And he gaue him no inheritance in it, no not the pase of a feet: and he promised to giue it him in possession, and to his seed after him, when as he had no child.
Acts	7	6	And God spake to him: * Gen. 15,13. That his seed be a seiourner in a strange countrie, and they shal subdue them to seruitude, and shal euil intreate them foure hundred yeares.
Acts	7	7	and the Nation which they shal serue, wil I iudge , said God. And after these things they shal goe forth and ✟ λατρεύσουσί. shal serue me in this place.
Acts	7	8	And he * Gen. 17. gaue him the testament of circumcision, and so he * Gen. 21. begat Isaac, and circumcised him the eight day: and * Gen. 25. Isaac, Iacob: and * Gen. 29. 30. 35. Iacob, the twelue Patriarches.
Acts	7	9	And the Patriarches through emulation, * Gen. 37. sold Ioseph into Ægypt. And God was with him:
Acts	7	10	and deliuered him out of al his tribulations. And he * Gen. 41. gaue him grace and wisedom in the sight of Pharao the King of Ægypt, and he appointed him Gouernour ouer Ægypt and ouer al his house.
Acts	7	11	And there came famin vpon al Ægypt and Chanaan, and great tribulation: and our Fathers found no victuals.
Acts	7	12	But when * Gen. 42. Iacob had heard that there was corne in Ægypt; he sent our Fathers first:
Acts	7	13	and at the * Gen. 45. second time Ioseph was knowen of his brethren, and he kinred was made knowen vnto Pharao.
Acts	7	14	And Ioseph sending, called thither Iacob his father and al his kinred in seuentie fiue soules.
Acts	7	15	And * Gen. 46. Iacob descended into Ægypt: and * Gen. 49. he died, and our Fathers.
Acts	7	16	And they were ✟ Translation of Saints bodies agreeable to nature and Scripture. And the desire to be buried in one place more then an other (which the holy Patriarches also had Gen. 49,29. 50,24. Heb. 11,22. ) hath sometime great causes. Aug. de Cur. pro mort. c. 1. & vlt. translated into Sichem, and were * Gen. 50. laid in the sepulchre that Abraham * Gen. 23. Ios. 24. bought for a price of siluer of the sonnes of Hemor the sonne of Sichem.
Acts	7	17	And when the time drew neere of the promise which God had promised to Abraham, the people * Exo. 1,7. increased and was multiplied in Ægypt,
Acts	7	18	vntil another King arose in Ægypt, that knew not Ioseph.
Acts	7	19	This same circumuenting our stocke, afflicted our fathers, that they should expose their children, to the end they might not be kept aliue.
Acts	7	20	The same time * Exo. 2,2. Moyses borne, and he was acceptable to God; who was nourished thee moneths in his fathers house.
Acts	7	21	And when he was exposed, Pharaos daughter tooke him vp, and nourished him for her owne sonne.
Acts	7	22	And Moyses was instructed in al the wisedom of the Ægyptians: and he was mightie in his wordes and workes.
Acts	7	23	And * Exo. 2,11. when he was fully of the age of fourtie yeares, it came to his mind to visite his brethren the children of Israël.
Acts	7	24	And when he had seen one suffer wrong, he defended him: and stricking the Ægyptian, he reuenged his quarel that susteined the wrong.
Acts	7	25	And he thought that his brethren did vnderstand that God by his hand would saue them: but they vnderstood it not.
Acts	7	26	And the day following * Exo. 2,13. he appeared to them being at strife: and he reconciled them vnto peace, saying: Men, ye are brethren, wherfore hurt you one another?
Acts	7	27	But he that did the iniurie to his neighbour, repelled him, saying: Who hath appointed thee Prince and iudge ouer vs:
Acts	7	28	What, wilt thou kil me, as thou didst yesterday kil the Ægyptian?
Acts	7	29	And Moyses fled vpon his word: and he became seiourner in the land of Madian, where he begat two sonnes.
Acts	7	30	And after fourtie yeares were expired, there * Exo. 3,2. appeared to him in the desert of mount Sina and Angel in the fire of the flame of a bush.
Acts	7	31	And Moyses seeing it, marueled at the vision. And as he went neere to view it, the voice of our Lord was made to him:
Acts	7	32	I am the God of thy fathers; the God of Abraham, the God of Isaac, and the God of Iacob. And Moyses being made to tremble, durst not view it.
Acts	7	33	And our Lord said to him: Loose of the shoe of thy feet, for the place wherein thou standest, is holy ground.
Acts	7	34	Seeing I haue seen the affliction of my people which is in Ægypt, and I haue heard their groning and am descended to deliuer them. And now come, and I wil send thee into Ægypt.
Acts	7	35	This Moyses, whom they dinied, saying: Who hath appointed thee Prince and Captaine? him God sent Prince & ✟ Christ is our Redeemer, and yet Moyses is here called redeemer. So Christ is our Mediatour & Aduocat, and yet we may haue Saints our inferiour mediatours & aduocates also. See Annot. 1. Io. 2,1. redeemer with the hand of the Angel that appeared to him in the bush.
Acts	7	36	He * Exo. 7,8,9,10,11,12. 37. brought them forth doing wonders and signes in the land of Ægypt, and in the redde sea, and in the * Exo. 16. desert fourtie yeares.
Acts	7	37	This is that Moyses which said to the children is Israël: * Deu. 18. A Prophet wil God raise vp to you of your owne brethren as my self: him you shal heare.
Acts	7	38	This is he that * Exo. 19,3. 19. was in the assemblie in the wildernesse, with the Angel that spake to him in Mount Sina, and with our Fathers: who receiued the wordes of life to giue vnto vs.
Acts	7	39	To whom our Fathers would not be obedient: but they repelled him, and in their harts turned away into Ægypt,
Acts	7	40	saying to Aaron: * Exo. 32,1. Make vs Goddes that may goe before vs. For this, Moyses that brought vs out of the land of Ægypt, we know not what is befallen to him.
Acts	7	41	And they made a calfe in those dayes, and offered sacrifice to the Idol, and reioyced in the workes of their owne handes.
Acts	7	42	And God turned, and ✟ For a iust punishment of their former offenses God gaue them vp to worke what wickednes they would them selues, as it is said of the Gentils. Rom. 1. deliuered them vp ✟ λατρεύειν. to serue the host of Heauen, as it is written in the booke of the Prophets: * Amos. 5,25. Did you offer victims and hostes vnto me fourtie yeares in the desert, O house of Israël?
Acts	7	43	And you tooke vnto you the tabernacle of Moloch, and the starre of your god Rempham, figures which you made, to adore them. And I wil translate you beyond Babylon.
Acts	7	44	The tabernacle of testimonie was among our Fathers in the desert, as God ordained speaking to Moyses, * Exo. 25,40. that he should make it according to the forme which he had seen.
Acts	7	45	Which our Fathers * Ios. 3,14. with ✟ This is Iosue so called in Greeke in type of our Sauiour. Iesus receiuing, brought it in also into the possession of the Gentils. Which God expelled from the face of our Fathers, til in the daies of Dauid,
Acts	7	46	who found grace before God, and * Psa. 131,5. desired that he might find a tabernacle for the God of Iacob.
Acts	7	47	And * 1. Para. 17. Salomon built him a house.
Acts	7	48	But the Highest dwelleth not in houses * Act. 17,25. made by hand, as the Prophet saith:
Acts	7	49	* Isai. 66,1. Heauen is my seat: and the earth the foote-stole of my feet. What house wil you build me, saith our Lord, or what place is there of my resting?
Acts	7	50	Hath not my hand made al these things?
Acts	7	51	You stiffe-necked and of vncircumcised hartes and eares, you alwaies resist the holy Ghost: as your Fathers, your selues also.
Acts	7	52	Which of the Prophets did not your Fathers persecute? And they slewe them that foretold of the comming of the Iust one, of whom now
Acts	7	53	you haue been betraiers and murderers: who receiued the Law by the disposition of Angels, and haue not kept it.
Acts	7	54	And hearing these things they were cut in their harts, and they gnashed with their teeth at him.
Acts	7	55	But he being ful of the holy Ghost, looking stedfastly vnto Heauen, ✟ The comfort of al Martyrs. saw the glorie of God, and Iᴇꜱᴠꜱ standing on the right hand of God.
Acts	7	56	And he said: Behold I see the Heauens opened, and the Sonne of man standing on the right hand of God.
Acts	7	57	And they crying out with a loud voice, stopped their eares, and with one accord ranne violently vpon him.
Acts	7	58	And casting him forth without the citie they stoned him: and the witnesses laid off their garments * Act. 22,20. beside the feet of a yong man that was called Saul.
Acts	7	59	And they stoned Steuen inuocating, and saying: Lord Iᴇꜱᴠꜱ, receiue my spirit.
Acts	7	60	And falling on his knees, he cried out with a loud voice, saying: ✟ Eusebius Emissenus saith, when he praieth for his persecutours, he promiseth to his worshippers his manifest intercession & suffrages. in ho. S. Steph. & S. Augustine, Si Stephanus sic non orasset, Ecclesia Paulum non haberet. Serm. 1. de S. Stephen. Lord, lay not this sinne vnto them. And when he had said this, he fel asleepe. And Saul was consenting to his death. ANNOTATIONS. Cʜᴀᴘ. VII. 35. Holy ground. ] The holy land. If that apparition of God himself or an Angel, could make the place and ground holy, and to be vsed of Moses with al signes of reuerence and feare: how much more the corporal birth, abode, and wonders of the Sonne of God in Iewrie, and his personal presence in the B. Sacrament, may make the countrie and al Christian Churches and altars holy? Holy places. And it is the greatest blindnes that can be, to thinke it superstition to reuerence any things or places in respect of Gods presence or wonderous operation in the same. See S. Hierome ep. 17. 18. 27. of the holy land. 48. Not in houses. ] God is not conteined in place yet he wil be worshipped in one place more then in another. The vulgar Heretikes alleage this place against the corporal being of Christ in the B. Sacrament & in Churches: by which reason they might haue driuen him out of al houses, Churches, and corporal places, when he was visible in earth. But it is meant of the Diuinitie only, & spoken to correct the carnal Iewes: Who thought God either so to be conteined, compassed, and limited to their Temple, that he could be no where els, or at least that he would not heare or receiue mens praiers and Sacrifices in the Churches of the Gentils, or elswhere, out of the said Temple. And so as it maketh nothing for the Sacramentaries, no more doth it serue for such as esteeme Churches and places of publike praier no more conuenient nor more holy than any other profane houses or chambers. For though his person or vertue be not limited to any place, yet it pleaseth him condescending to our necessitie and profit, to worke his wonders and to be worshipped of vs in holy places rather than profane. 58. They stoned him. ] Relikes. Read a maruelous narration in S. Augustine of one stone, that hitting the Martyr on the elbow, rebounded back to a faithful man that stood neere, who keeping & carrying it with him, was by reuelation warned to leaue it at Ancona in Italie: whereupon a Church or Memorie of S. Steuen was there erected, and many miracles done after the said Martyrs body was found out, and not before. Aug. 10. 10. ser. 38. de diuersis in edit. Paris. Website began 2019. The Douay Rheims version from 1582 & 1610 is public domain. Home About St. Thomas Aquinas Online (English & Latin) Cross icon by Icons8 Quatrefoil Icon Catena Bible Codex Amiatinus (Latin Vulgate Manuscript) Codex Amiatinus (Writing is more legible) Codex Fuldensis (Latin Vulgate Manuscript) Gutenburg Bible (Pre 1592 Latin Vulgate) Cornelius à Lapide Commentary (Latin Original) Cornelius à Lapide Commentary (English) Original Document Another Original Document 1633 Document Original Textus Receptus Sixto-Clementine Vulgate Challoner Revision
Acts	8	1	AND the same day there was made a great persecution in the Church, which was at Hierusalem, and al were dispersed through the countries of Iewrie and Samaria, sauing the Apostles.
Acts	8	2	And deuout men ✟ curauerunt. συνεκόμισαν. tooke order for Steuens funeral, and made great mourning vpon him.
Acts	8	3	But Saul * Act. 22,4. wasted the Church: entring in from house to house, and drawing men and women, deliuered them into prison.
Acts	8	4	They therfore that were dispersed, passed through, ✟ This perfection wrought much good, being on occasion that the dispersed preached Christ in diuers Countries where they came. euangelizing the word.
Acts	8	5	⋮ The Epistle vpon Thursday in whitsunweek. And Philippe descending into the citie of Samaria, preached Cʜʀɪꜱᴛ vnto them.
Acts	8	6	and the multitudes were attent to those things which were said of Philippe, with one accord hearing, and seeing the signes that he did.
Acts	8	7	For many of them that had vncleane Spirits, crying with a loud voice, went out. And many sicke of the palsey and lame were cured.
Acts	8	8	There was made therfore great ioy in that citie.
Acts	8	9	And a certaine man named Simon, who before had been in that citie a Magician, seducing the Nation of Samaria, saying himself to be some great one:
Acts	8	10	vnto whom al harkened from the least to the greatest, saying: This man is the power of God, that is called great.
Acts	8	11	And they were attent vpon him, because a long time he had bewitched them with his magical practises.
Acts	8	12	But when they had beleeued Philippe euangelizing of the Kingdom of God, and of the name of Iᴇꜱᴠꜱ Cʜʀɪꜱᴛ, they were baptized, men and women.
Acts	8	13	Then Simon also himself beleeued: & being baptized, he cleaued to Philippe. Seeing also signes and very great miracles to be done, he was astonished with admiration.
Acts	8	14	⋮ The Epistle vpon Tuesday in whitsunweek. And in the Holy Ghost. And when the Apostles who were in Hierusalem, had heard that Samaria had receiued the word of God: they sent vnto them ✟ Sape sibi socium Petrus facit esse Ioannem: Ecclesie quia virgo placet. Peter often maketh Iohn his companion, because the Church loueth a virgin. Arator apud Bedam in Act. Peter and Iohn.
Acts	8	15	Who when they were come, prayed for them, that they might receiue the holy Ghost.
Acts	8	16	For he was not yet come vpon any of them, but they were only baptized in the name of our Lord Iᴇꜱᴠꜱ.
